route_id,service_id,trip_id,trip_headsign,direction_id
69,0000000042013091120140627,0001614802013091120140627,Montesover,0
494,0000004512013091120140627,0001614832013091120140627,Trento-Autostaz.,1
69,0000004512013091120140627,0001614842013091120140627,Baselga P.-Municipio,1
69,0000004512013091120140627,0001614872013091120140627,Brusago,0
215,0000004512013091120140627,0001615052013091120140627,Rovereto-Aut.-V.Paoli,1
215,0000000092013091120140627,0001615062013091120140627,Rovereto-Aut.-V.Paoli,1
401,0000000092013091120140627,0001615112013091120140627,Vervo'-Scuola Materna,0
401,0000000062013091120140627,0001615122013091120140627,Vervo'-Scuola Materna,0
401,0000000052013091120140627,0001615132013091120140627,Vervo'-Scuola Materna,0
401,0000000062013091120140627,0001615212013091120140627,Cles-Autostazione,1
401,0000000022013091120140627,0001615222013091120140627,Tres,0
401,0000000052013091120140627,0001615252013091120140627,Mollaro-Parcheggio Ftm,1
71,0000000022013091120140627,0001615292013091120140627,Tione-Autostazione,0
71,0000000022013091120140627,0001615302013091120140627,M. Campiglio,0
71,0000000072013091120140627,0001615312013091120140627,Tione-Autostazione,0
71,0000000022013091120140627,0001615322013091120140627,Tione-Autostazione,0
227,0000000052013091120140627,0001615362013091120140627,Feltre-Staz. Fs,0
134,0000000042013091120140627,0001615422013091120140627,Trento-Autostaz.,1
366,0000000042013091120140627,0001615482013091120140627,Cles-Autostazione,0
102,0000000052013091120140627,0001615512013091120140627,Feltre-Staz. Fs,0
102,0000000012013091120140627,0001615562013091120140627,Feltre-Staz. Fs,0
102,0000000022013091120140627,0001615572013091120140627,Feltre-Staz. Fs,0
102,0000000012013091120140627,0001615582013091120140627,Feltre-Staz. Fs,0
102,0000000012013091120140627,0001615592013091120140627,Feltre-Staz. Fs,0
102,0000000012013091120140627,0001615622013091120140627,Feltre-Staz. Fs,0
130,0000000022013091120140627,0001615742013091120140627,Fiera di Primiero,0
116,0000000022013091120140627,0001615782013091120140627,Caoria,0
116,0000000062013091120140627,0001615802013091120140627,Caoria,0
116,0000000062013091120140627,0001615842013091120140627,Passo Gobbera,0
116,0000000052013091120140627,0001615872013091120140627,Berni,0
102,0000000052013091120140627,0001616022013091120140627,Fiera di Primiero,1
102,0000000052013091120140627,0001616032013091120140627,Ponte Mirabello,1
102,0000000072013091120140627,0001616072013091120140627,S.Martino di Castrozza,1
102,0000000052013091120140627,0001616092013091120140627,S.Martino di Castrozza,1
102,0000000012013091120140627,0001616102013091120140627,S.Martino di Castrozza,1
102,0000000092013091120140627,0001616112013091120140627,S.Martino di Castrozza,1
102,0000000012013091120140627,0001616122013091120140627,S.Martino di Castrozza,1
102,0000000022013091120140627,0001616162013091120140627,S.Martino di Castrozza,1
102,0000000072013091120140627,0001616172013091120140627,S.Martino di Castrozza,1
116,0000000052013091120140627,0001616292013091120140627,Fiera di Primiero,1
116,0000000052013091120140627,0001616332013091120140627,Fiera di Primiero,1
116,0000000052013091120140627,0001616392013091120140627,Fiera di Primiero,1
618,0000000042013091120140627,0001616412013091120140627,Agordo-Luxottica,0
55,0000000022013091120140627,0001616472013091120140627,Trento-Autostaz.,1
503,0000000022013091120140627,0001616502013091120140627,Vò Sinistro-Passaggio Livello,0
503,0000000092013091120140627,0001616532013091120140627,Vò Sinistro-Passaggio Livello,0
503,0000000052013091120140627,0001616552013091120140627,Avio-Carabinieri,0
503,0000000042013091120140627,0001616612013091120140627,Avio-Carabinieri,0
503,0000000022013091120140627,0001616642013091120140627,Avio-Carabinieri,0
503,0000000022013091120140627,0001616742013091120140627,Avio-Carabinieri,0
200,0000000052013091120140627,0001616812013091120140627,Ala-Stazione Fs,0
503,0000000052013091120140627,0001616822013091120140627,Avio-Carabinieri,0
200,0000000062013091120140627,0001616882013091120140627,Ala-Stazione Fs,0
231,0000000022013091120140627,0001616912013091120140627,Rovereto-Aut.-V.Paoli,1
231,0000000052013091120140627,0001616932013091120140627,Rovereto-Aut.-V.Paoli,1
231,0000000022013091120140627,0001616962013091120140627,Rovereto-Aut.-V.Paoli,1
231,0000000022013091120140627,0001616982013091120140627,Rovereto-Aut.-V.Paoli,1
231,0000000042013091120140627,0001616992013091120140627,Rovereto-Aut.-V.Paoli,1
220,0000000052013091120140627,0001617052013091120140627,Rovereto-Aut.-V.Paoli,1
220,0000000062013091120140627,0001617062013091120140627,Rovereto-Aut.-V.Paoli,1
507,0000000022013091120140627,0001617132013091120140627,Rovereto-Aut.-V.Paoli,0
507,0000000022013091120140627,0001617152013091120140627,Rovereto-Aut.-V.Paoli,0
507,0000000022013091120140627,0001617182013091120140627,Rovereto-Aut.-V.Paoli,0
507,0000000022013091120140627,0001617272013091120140627,Rovereto-Aut.-V.Paoli,0
200,0000000022013091120140627,0001617312013091120140627,Rovereto-Aut.-V.Paoli,1
231,0000000042013091120140627,0001617342013091120140627,Rovereto-Aut.-V.Paoli,1
507,0000000022013091120140627,0001617372013091120140627,Rovereto-Aut.-V.Paoli,0
507,0000000022013091120140627,0001617402013091120140627,Rovereto-Aut.-V.Paoli,0
179,0000000062013091120140627,0001617742013091120140627,Pergine V.-C.Intermodale,1
636,0000000052013091120140627,0001617762013091120140627,Carisolo,0
636,0000000052013091120140627,0001617772013091120140627,Tione-Autostazione,1
78,0000000052013091120140627,0001617822013091120140627,Ranzo,0
78,0000000042013091120140627,0001617832013091120140627,Margone,0
78,0000004512013091120140627,0001617852013091120140627,Margone,0
78,0000000042013091120140627,0001617862013091120140627,Margone,0
78,0000000022013091120140627,0001617902013091120140627,Vezzano Sud,1
78,0000000092013091120140627,0001617912013091120140627,Vezzano Sud,1
78,0000000052013091120140627,0001617932013091120140627,Vezzano Sud,1
78,0000000822013091120140627,0001617942013091120140627,Vezzano-Apt,1
78,0000000062013091120140627,0001617952013091120140627,Vezzano Sud,1
78,0000000052013091120140627,0001617992013091120140627,Vezzano Sud,1
520,0000000042013091120140627,0001618022013091120140627,Trento-Autostaz.,1
171,0000000022013091120140627,0001618032013091120140627,Tiarno di Sopra,0
171,0000000022013091120140627,0001618042013091120140627,Tiarno di Sopra,0
171,0000000072013091120140627,0001618052013091120140627,Tiarno di Sopra,0
171,0000000072013091120140627,0001618062013091120140627,Tiarno di Sopra,0
171,0000000022013091120140627,0001618082013091120140627,Tiarno di Sopra,0
171,0000000072013091120140627,0001618092013091120140627,Tiarno di Sopra,0
171,0000000022013091120140627,0001618132013091120140627,Tiarno di Sopra,0
171,0000000022013091120140627,0001618152013091120140627,Tiarno di Sopra,0
171,0000000052013091120140627,0001618162013091120140627,Tiarno di Sopra,0
171,0000000072013091120140627,0001618262013091120140627,Riva Del G.-Autostaz.,1
171,0000000822013091120140627,0001618272013091120140627,Riva Del G.-Autostaz.,1
171,0000000022013091120140627,0001618292013091120140627,Riva Del G.-Autostaz.,1
171,0000000052013091120140627,0001618322013091120140627,Condino-Albergo Corona.,0
171,0000000052013091120140627,0001618332013091120140627,Pieve di Bono-Loc. Creto,0
636,0000000022013091120140627,0001618472013091120140627,Carisolo,1
123,0000000022013091120140627,0001618542013091120140627,Arten,1
123,0000000022013091120140627,0001618582013091120140627,S.Martino di Castrozza,0
169,0000000052013091120140627,0001618632013091120140627,Borgo V.-C.Intermodale,1
198,0000000042013091120140627,0001618932013091120140627,Zoreri-Soldati,0
324,0000000062013091120140627,0001619132013091120140627,Male',1
324,0000000022013091120140627,0001619142013091120140627,Piazzola,0
76,0000000022013091120140627,0001619162013091120140627,Sardagna-Rotatoria,0
76,0000000022013091120140627,0001619172013091120140627,Sardagna-Rotatoria,0
76,0000000022013091120140627,0001619182013091120140627,Sardagna-Rotatoria,0
76,0000000022013091120140627,0001619192013091120140627,Sardagna-Rotatoria,0
76,0000000022013091120140627,0001619272013091120140627,Viote,0
76,0000000072013091120140627,0001619282013091120140627,Viote,0
76,0000000072013091120140627,0001619332013091120140627,Viote,0
76,0000000022013091120140627,0001619342013091120140627,Viote,0
76,0000000022013091120140627,0001619392013091120140627,Trento-Autostaz.,1
76,0000000022013091120140627,0001619402013091120140627,Trento-Autostaz.,1
76,0000000022013091120140627,0001619412013091120140627,Trento-Autostaz.,1
76,0000000022013091120140627,0001619422013091120140627,Trento-Autostaz.,1
76,0000000072013091120140627,0001619432013091120140627,Trento-Autostaz.,1
76,0000000092013091120140627,0001619442013091120140627,Trento-Autostaz.,1
76,0000000092013091120140627,0001619452013091120140627,Trento-Autostaz.,1
76,0000000022013091120140627,0001619462013091120140627,Trento-Autostaz.,1
76,0000000052013091120140627,0001619522013091120140627,Trento-Autostaz.,1
311,0000000022013091120140627,0001619752013091120140627,Masi di Imer,0
311,0000000052013091120140627,0001619772013091120140627,Mezzano-Casa Ina,0
507,0000000092013091120140627,0001619992013091120140627,Masi D'avio,0
507,0000000052013091120140627,0001620002013091120140627,Avio-Via M.Baldo,0
507,0000000042013091120140627,0001620012013091120140627,Avio-Via M.Baldo,0
507,0000000022013091120140627,0001620022013091120140627,Avio-Via M.Baldo,0
507,0000000022013091120140627,0001620052013091120140627,Avio-Via M.Baldo,0
507,0000000022013091120140627,0001620062013091120140627,Avio-Via M.Baldo,0
200,0000000022013091120140627,0001620072013091120140627,Avio-Via M.Baldo,0
200,0000000022013091120140627,0001620082013091120140627,Avio-Via M.Baldo,0
507,0000000022013091120140627,0001620102013091120140627,Avio-Via M.Baldo,0
507,0000000052013091120140627,0001620132013091120140627,Avio-Via M.Baldo,0
503,0000000072013091120140627,0001620172013091120140627,Sabbionara V.Pozza "Erta",0
503,0000000022013091120140627,0001620202013091120140627,Rovereto-Aut.-V.Paoli,0
503,0000000022013091120140627,0001620212013091120140627,Rovereto-Aut.-V.Paoli,0
503,0000000042013091120140627,0001620232013091120140627,Rovereto-Aut.-V.Paoli,0
503,0000000022013091120140627,0001620252013091120140627,Rovereto-Aut.-V.Paoli,0
503,0000000072013091120140627,0001620262013091120140627,Rovereto-Aut.-V.Paoli,0
503,0000000022013091120140627,0001620282013091120140627,Rovereto-Aut.-V.Paoli,0
503,0000000022013091120140627,0001620292013091120140627,Rovereto-Aut.-V.Paoli,0
503,0000000022013091120140627,0001620302013091120140627,Rovereto-Aut.-V.Paoli,0
200,0000000022013091120140627,0001620332013091120140627,Rovereto-Aut.-V.Paoli,1
157,0000000022013091120140627,0001620472013091120140627,Vestone,0
157,0000000022013091120140627,0001620482013091120140627,Vestone,0
157,0000000072013091120140627,0001620492013091120140627,Vestone,0
71,0000000022013091120140627,0001620512013091120140627,Campo Carlomagno,0
636,0000000042013091120140627,0001620552013091120140627,M. Campiglio,0
636,0000000062013091120140627,0001620562013091120140627,Campo Carlomagno,0
186,0000000062013091120140627,0001620642013091120140627,Lavarone Chiesa,1
580,0000000052013091120140627,0001620722013091120140627,Ala-Stazione Fs,1
580,0000000042013091120140627,0001620732013091120140627,Ala-Stazione Fs,1
352,0000000072013091120140627,0001620742013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001620762013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001620772013091120140627,Mezzolombardo Ferrovia,0
352,0000000012013091120140627,0001620782013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001620802013091120140627,Marilleva 900,0
352,0000000012013091120140627,0001620812013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001620822013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001620832013091120140627,Male' Ferrovia,0
352,0000000072013091120140627,0001620842013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001620852013091120140627,Marilleva 900,0
352,0000000012013091120140627,0001620862013091120140627,Male' Ferrovia,0
352,0000000022013091120140627,0001620872013091120140627,Mezzolombardo Ferrovia,0
352,0000000022013091120140627,0001620882013091120140627,Mezzolombardo Ferrovia,0
352,0000000022013091120140627,0001620892013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001620902013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001620912013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001620922013091120140627,Trento-Staz. Ftm,1
352,0000000072013091120140627,0001620932013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001620942013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001620952013091120140627,Trento-Staz. Ftm,1
352,0000000012013091120140627,0001620962013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001620972013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001620982013091120140627,Trento-Staz. Ftm,1
352,0000000072013091120140627,0001620992013091120140627,Trento-Staz. Ftm,1
352,0000000012013091120140627,0001621002013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001621012013091120140627,Trento-Staz. Ftm,1
352,0000000012013091120140627,0001621022013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001621032013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001621042013091120140627,Trento-Staz. Ftm,1
352,0000000012013091120140627,0001621062013091120140627,Trento-Staz. Ftm,1
343,0000000042013091120140627,0001621072013091120140627,Mezzocorona Ferrovia,1
340,0000000052013091120140627,0001621152013091120140627,Mezzocorona-Staz.Fs,1
340,0000000092013091120140627,0001621162013091120140627,Mezzocorona-Staz.Fs,1
366,0000000022013091120140627,0001621192013091120140627,Cles-Autostazione,0
375,0000000042013091120140627,0001621202013091120140627,Dermulo,1
364,0000000052013091120140627,0001621212013091120140627,Castelfondo,0
326,0000000072013091120140627,0001621242013091120140627,Madonna di Campiglio-Vvff,0
